"search-number","evaluation","evals-requested-so-far","number-of-cars*","mean_acceleration*","mean-deceleration*","max-patience*","distance-between-nodes*","number-of-lanes*","length-of-node*","cars-per-mile-mean*","sec-per-tick*","feet-per-unit*","node-power-output*","ev-density-percent*","crr*","electricity-cost*","cda*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","44","250","3","0.527","0.66","35","18","2","1","48","0.1","15","176","20","0.01","8","0.5","""-1007337166""","1799.0548511688025","1799.0548511688025","1799.0548511688025","0","1799.0548511688025"
"1","45","250","3","0.527","0.66","35","18","2","1","48","0.1","15","176","20","0.01","8","0.5","""1709306298""","2031.6427412546595","2031.6427412546595","2031.6427412546595","0","2031.6427412546595"
"1","46","250","3","0.527","0.66","35","46","2","1","48","0.1","15","26","20","0.01","8","0.5","""-383618406""","-134.8188435512942","-134.8188435512942","-134.8188435512942","0","-134.8188435512942"
"1","47","250","3","0.527","0.66","35","46","2","1","48","0.1","15","26","20","0.01","8","0.5","""-421623808""","-417.4685108338485","-417.4685108338485","-417.4685108338485","0","-417.4685108338485"
"1","48","250","3","0.527","0.66","35","46","2","1","48","0.1","15","26","20","0.01","8","0.5","""-1885754863""","98.06784723222543","98.06784723222543","98.06784723222543","0","98.06784723222543"
"1","49","250","3","0.527","0.66","35","46","2","1","48","0.1","15","26","20","0.01","8","0.5","""1482666510""","245.05270806045337","245.05270806045337","245.05270806045337","0","245.05270806045337"
"1","50","250","3","0.527","0.66","35","46","2","1","48","0.1","15","26","20","0.01","8","0.5","""-1251574217""","314.5177639431812","314.5177639431812","314.5177639431812","0","314.5177639431812"
"1","51","250","3","0.527","0.66","35","26","2","3","48","0.1","15","23","20","0.01","8","0.5","""965718259""","136.02564299542792","136.02564299542792","136.02564299542792","0","136.02564299542792"
"1","52","250","3","0.527","0.66","35","26","2","3","48","0.1","15","23","20","0.01","8","0.5","""-354273873""","584.4923452882294","584.4923452882294","584.4923452882294","0","584.4923452882294"
"1","53","250","3","0.527","0.66","35","26","2","3","48","0.1","15","23","20","0.01","8","0.5","""-323965088""","-743.525257457166","-743.525257457166","-743.525257457166","0","-743.525257457166"
"1","54","250","3","0.527","0.66","35","26","2","3","48","0.1","15","23","20","0.01","8","0.5","""-2072032872""","341.13395998547446","341.13395998547446","341.13395998547446","0","341.13395998547446"
"1","55","250","3","0.527","0.66","35","26","2","3","48","0.1","15","23","20","0.01","8","0.5","""2004394624""","-252.4393170332911","-252.4393170332911","-252.4393170332911","0","-252.4393170332911"
"1","56","250","3","0.527","0.66","35","10","2","1","48","0.1","15","126","20","0.01","8","0.5","""1646743133""","1513.6528586709715","1513.6528586709715","1513.6528586709715","0","1513.6528586709715"
"1","57","250","3","0.527","0.66","35","10","2","1","48","0.1","15","126","20","0.01","8","0.5","""1550774376""","687.1045111929934","687.1045111929934","687.1045111929934","0","687.1045111929934"
"1","58","250","3","0.527","0.66","35","10","2","1","48","0.1","15","126","20","0.01","8","0.5","""1124987142""","1426.856654532548","1426.856654532548","1426.856654532548","0","1426.856654532548"
"1","59","250","3","0.527","0.66","35","10","2","1","48","0.1","15","126","20","0.01","8","0.5","""1784311347""","-1377.0580158859075","-1377.0580158859075","-1377.0580158859075","0","-1377.0580158859075"
"1","60","250","3","0.527","0.66","35","10","2","1","48","0.1","15","126","20","0.01","8","0.5","""-1156096226""","-666.8232967394786","-666.8232967394786","-666.8232967394786","0","-666.8232967394786"
"1","61","250","3","0.527","0.66","35","46","2","3","48","0.1","15","176","20","0.01","8","0.5","""903377577""","6179.491456985819","6179.491456985819","6179.491456985819","0","6179.491456985819"
"1","62","250","3","0.527","0.66","35","46","2","3","48","0.1","15","176","20","0.01","8","0.5","""-1632478927""","3895.015605005932","3895.015605005932","3895.015605005932","0","3895.015605005932"
"1","63","250","3","0.527","0.66","35","46","2","3","48","0.1","15","176","20","0.01","8","0.5","""-1279722766""","5081.687220581363","5081.687220581363","5081.687220581363","0","5081.687220581363"
"1","64","250","3","0.527","0.66","35","46","2","3","48","0.1","15","176","20","0.01","8","0.5","""-251380904""","4504.2320760171115","4504.2320760171115","4504.2320760171115","0","4504.2320760171115"
"1","65","250","3","0.527","0.66","35","46","2","3","48","0.1","15","176","20","0.01","8","0.5","""7463573""","6450.389711666976","6450.389711666976","6450.389711666976","0","6450.389711666976"
"1","66","250","3","0.527","0.66","35","10","2","3","48","0.1","15","149","20","0.01","8","0.5","""-386375970""","9933.272497659267","9933.272497659267","9933.272497659267","0","9933.272497659267"
"1","67","250","3","0.527","0.66","35","10","2","3","48","0.1","15","149","20","0.01","8","0.5","""2011553985""","12229.007070063566","12229.007070063566","12229.007070063566","0","12229.007070063566"
"1","68","250","3","0.527","0.66","35","10","2","3","48","0.1","15","149","20","0.01","8","0.5","""682131272""","-1328.728957235884","-1328.728957235884","-1328.728957235884","0","-1328.728957235884"
"1","69","250","3","0.527","0.66","35","10","2","3","48","0.1","15","149","20","0.01","8","0.5","""-2011490863""","12376.80618698532","12376.80618698532","12376.80618698532","0","12376.80618698532"
"1","70","250","3","0.527","0.66","35","10","2","3","48","0.1","15","149","20","0.01","8","0.5","""796738699""","2838.6213177816207","2838.6213177816207","2838.6213177816207","0","2838.6213177816207"
"1","71","250","3","0.527","0.66","35","50","2","2","48","0.1","15","165","20","0.01","8","0.5","""577325085""","1680.0502163200981","1680.0502163200981","1680.0502163200981","0","1680.0502163200981"
"1","72","250","3","0.527","0.66","35","50","2","2","48","0.1","15","165","20","0.01","8","0.5","""1973198868""","1396.7059050918583","1396.7059050918583","1396.7059050918583","0","1396.7059050918583"
"1","73","250","3","0.527","0.66","35","50","2","2","48","0.1","15","165","20","0.01","8","0.5","""1743053268""","5050.9827054829675","5050.9827054829675","5050.9827054829675","0","5050.9827054829675"
"1","74","250","3","0.527","0.66","35","50","2","2","48","0.1","15","165","20","0.01","8","0.5","""-899416874""","1455.3983562227786","1455.3983562227786","1455.3983562227786","0","1455.3983562227786"
"1","75","250","3","0.527","0.66","35","50","2","2","48","0.1","15","165","20","0.01","8","0.5","""-1223454938""","3196.8546888023566","3196.8546888023566","3196.8546888023566","0","3196.8546888023566"
"1","76","250","3","0.527","0.66","35","20","2","2","48","0.1","15","21","20","0.01","8","0.5","""680371963""","115.15073787498645","115.15073787498645","115.15073787498645","0","115.15073787498645"
"1","77","250","3","0.527","0.66","35","20","2","2","48","0.1","15","21","20","0.01","8","0.5","""2007805323""","-750.9603117205405","-750.9603117205405","-750.9603117205405","0","-750.9603117205405"
"1","78","250","3","0.527","0.66","35","20","2","2","48","0.1","15","21","20","0.01","8","0.5","""-880638074""","682.4266187015688","682.4266187015688","682.4266187015688","0","682.4266187015688"
"1","79","250","3","0.527","0.66","35","20","2","2","48","0.1","15","21","20","0.01","8","0.5","""1692527884""","-477.5564714117049","-477.5564714117049","-477.5564714117049","0","-477.5564714117049"
"1","80","250","3","0.527","0.66","35","20","2","2","48","0.1","15","21","20","0.01","8","0.5","""232398766""","264.017872911681","264.017872911681","264.017872911681","0","264.017872911681"
"1","81","250","3","0.527","0.66","35","30","2","1","48","0.1","15","119","20","0.01","8","0.5","""-280086565""","-865.3578531611287","-865.3578531611287","-865.3578531611287","0","-865.3578531611287"
"1","82","250","3","0.527","0.66","35","30","2","1","48","0.1","15","119","20","0.01","8","0.5","""-496702519""","721.7481703303872","721.7481703303872","721.7481703303872","0","721.7481703303872"
"1","83","250","3","0.527","0.66","35","30","2","1","48","0.1","15","119","20","0.01","8","0.5","""-1605057195""","1384.098647511444","1384.098647511444","1384.098647511444","0","1384.098647511444"
"1","84","250","3","0.527","0.66","35","30","2","1","48","0.1","15","119","20","0.01","8","0.5","""2011916081""","1164.7307537791348","1164.7307537791348","1164.7307537791348","0","1164.7307537791348"
"1","85","250","3","0.527","0.66","35","30","2","1","48","0.1","15","119","20","0.01","8","0.5","""-1814056501""","-12.468419480819989","-12.468419480819989","-12.468419480819989","0","-12.468419480819989"
"1","86","250","3","0.527","0.66","35","20","2","3","48","0.1","15","112","20","0.01","8","0.5","""1269830576""","2653.8043807101512","2653.8043807101512","2653.8043807101512","0","2653.8043807101512"
"1","87","250","3","0.527","0.66","35","20","2","3","48","0.1","15","112","20","0.01","8","0.5","""1859383100""","-525.2959452080623","-525.2959452080623","-525.2959452080623","0","-525.2959452080623"
"1","88","250","3","0.527","0.66","35","20","2","3","48","0.1","15","112","20","0.01","8","0.5","""435848872""","5635.726185315427","5635.726185315427","5635.726185315427","0","5635.726185315427"
"1","89","250","3","0.527","0.66","35","20","2","3","48","0.1","15","112","20","0.01","8","0.5","""446661510""","4427.643105897043","4427.643105897043","4427.643105897043","0","4427.643105897043"
"1","90","250","3","0.527","0.66","35","20","2","3","48","0.1","15","112","20","0.01","8","0.5","""33666382""","3883.806979788837","3883.806979788837","3883.806979788837","0","3883.806979788837"
"1","91","250","3","0.527","0.66","35","48","2","1","48","0.1","15","4","20","0.01","8","0.5","""703172809""","-364.8294776990639","-364.8294776990639","-364.8294776990639","0","-364.8294776990639"
"1","92","250","3","0.527","0.66","35","48","2","1","48","0.1","15","4","20","0.01","8","0.5","""-956351160""","-410.652407459571","-410.652407459571","-410.652407459571","0","-410.652407459571"
"1","93","250","3","0.527","0.66","35","48","2","1","48","0.1","15","4","20","0.01","8","0.5","""1801973712""","-781.4926352204465","-781.4926352204465","-781.4926352204465","0","-781.4926352204465"
"1","94","250","3","0.527","0.66","35","48","2","1","48","0.1","15","4","20","0.01","8","0.5","""-336829148""","-387.8330464458352","-387.8330464458352","-387.8330464458352","0","-387.8330464458352"
"1","95","250","3","0.527","0.66","35","48","2","1","48","0.1","15","4","20","0.01","8","0.5","""285644685""","-202.0702496396694","-202.0702496396694","-202.0702496396694","0","-202.0702496396694"
"1","96","250","3","0.527","0.66","35","18","2","2","48","0.1","15","135","20","0.01","8","0.5","""-59830987""","619.8757457412124","619.8757457412124","619.8757457412124","0","619.8757457412124"
"1","97","250","3","0.527","0.66","35","18","2","2","48","0.1","15","135","20","0.01","8","0.5","""-921066638""","2099.9611620306337","2099.9611620306337","2099.9611620306337","0","2099.9611620306337"
"1","98","250","3","0.527","0.66","35","18","2","2","48","0.1","15","135","20","0.01","8","0.5","""-430903366""","-1450.3359082186869","-1450.3359082186869","-1450.3359082186869","0","-1450.3359082186869"
"1","99","250","3","0.527","0.66","35","18","2","2","48","0.1","15","135","20","0.01","8","0.5","""624695180""","3999.0905679874672","3999.0905679874672","3999.0905679874672","0","3999.0905679874672"
"1","100","250","3","0.527","0.66","35","18","2","2","48","0.1","15","135","20","0.01","8","0.5","""148680620""","1630.4624516603144","1630.4624516603144","1630.4624516603144","0","1630.4624516603144"
"1","101","250","3","0.527","0.66","35","46","2","2","48","0.1","15","188","20","0.01","8","0.5","""-2084137350""","3056.031503811714","3056.031503811714","3056.031503811714","0","3056.031503811714"
"1","102","250","3","0.527","0.66","35","46","2","2","48","0.1","15","188","20","0.01","8","0.5","""1320480168""","5297.564245040445","5297.564245040445","5297.564245040445","0","5297.564245040445"
"1","103","250","3","0.527","0.66","35","46","2","2","48","0.1","15","188","20","0.01","8","0.5","""-717275659""","3979.7692151588826","3979.7692151588826","3979.7692151588826","0","3979.7692151588826"
"1","104","250","3","0.527","0.66","35","46","2","2","48","0.1","15","188","20","0.01","8","0.5","""2063167910""","5356.949718573106","5356.949718573106","5356.949718573106","0","5356.949718573106"
"1","105","250","3","0.527","0.66","35","46","2","2","48","0.1","15","188","20","0.01","8","0.5","""-682068622""","1458.390411751911","1458.390411751911","1458.390411751911","0","1458.390411751911"
"1","106","250","3","0.527","0.66","35","10","2","2","48","0.1","15","35","20","0.01","8","0.5","""-1191875930""","-80.89960952298804","-80.89960952298804","-80.89960952298804","0","-80.89960952298804"
"1","107","250","3","0.527","0.66","35","10","2","2","48","0.1","15","35","20","0.01","8","0.5","""1484450729""","-63.69883031616496","-63.69883031616496","-63.69883031616496","0","-63.69883031616496"
"1","108","250","3","0.527","0.66","35","10","2","2","48","0.1","15","35","20","0.01","8","0.5","""1316417391""","1328.2194439409159","1328.2194439409159","1328.2194439409159","0","1328.2194439409159"
"1","109","250","3","0.527","0.66","35","10","2","2","48","0.1","15","35","20","0.01","8","0.5","""1437715825""","-1352.7771101585142","-1352.7771101585142","-1352.7771101585142","0","-1352.7771101585142"
"1","110","250","3","0.527","0.66","35","10","2","2","48","0.1","15","35","20","0.01","8","0.5","""-165485169""","583.0197207955039","583.0197207955039","583.0197207955039","0","583.0197207955039"
"1","111","250","3","0.527","0.66","35","14","2","1","48","0.1","15","137","20","0.01","8","0.5","""-1061123236""","1097.7664939463916","1097.7664939463916","1097.7664939463916","0","1097.7664939463916"
"1","112","250","3","0.527","0.66","35","14","2","1","48","0.1","15","137","20","0.01","8","0.5","""-775168782""","223.86808190318948","223.86808190318948","223.86808190318948","0","223.86808190318948"
"1","113","250","3","0.527","0.66","35","14","2","1","48","0.1","15","137","20","0.01","8","0.5","""-544894169""","85.42990719595741","85.42990719595741","85.42990719595741","0","85.42990719595741"
