"search-number","evaluation","evals-requested-so-far","number-of-cars*","mean_acceleration*","mean-deceleration*","max-patience*","distance-between-nodes*","number-of-lanes*","length-of-node*","cars-per-mile-mean*","sec-per-tick*","feet-per-unit*","node-power-output*","ev-density-percent*","crr*","electricity-cost*","cda*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","147","250","3","0.527","0.66","35","32","2","3","48","0.1","15","40","20","0.01","8","0.5","""876857803""","1512.7531481131682","1512.7531481131682","1512.7531481131682","0","1512.7531481131682"
"1","148","250","3","0.527","0.66","35","32","2","3","48","0.1","15","40","20","0.01","8","0.5","""920120709""","2078.6522537060605","2078.6522537060605","2078.6522537060605","0","2078.6522537060605"
"1","149","250","3","0.527","0.66","35","32","2","3","48","0.1","15","40","20","0.01","8","0.5","""407985179""","1374.611547967423","1374.611547967423","1374.611547967423","0","1374.611547967423"
"1","150","250","3","0.527","0.66","35","32","2","3","48","0.1","15","40","20","0.01","8","0.5","""-1685015820""","1209.2590791360649","1209.2590791360649","1209.2590791360649","0","1209.2590791360649"
"1","151","250","3","0.527","0.66","35","42","2","2","48","0.1","15","160","20","0.01","8","0.5","""1038054534""","5611.172484500878","5611.172484500878","5611.172484500878","0","5611.172484500878"
"1","152","250","3","0.527","0.66","35","42","2","2","48","0.1","15","160","20","0.01","8","0.5","""1134091873""","2673.4485074192357","2673.4485074192357","2673.4485074192357","0","2673.4485074192357"
"1","153","250","3","0.527","0.66","35","42","2","2","48","0.1","15","160","20","0.01","8","0.5","""-476098743""","5520.926899626719","5520.926899626719","5520.926899626719","0","5520.926899626719"
"1","154","250","3","0.527","0.66","35","42","2","2","48","0.1","15","160","20","0.01","8","0.5","""-1239671328""","3430.410642502199","3430.410642502199","3430.410642502199","0","3430.410642502199"
"1","155","250","3","0.527","0.66","35","42","2","2","48","0.1","15","160","20","0.01","8","0.5","""-1137637770""","1665.3668945399202","1665.3668945399202","1665.3668945399202","0","1665.3668945399202"
"1","156","250","3","0.527","0.66","35","50","2","2","48","0.1","15","125","20","0.01","8","0.5","""199223523""","2579.5932304479925","2579.5932304479925","2579.5932304479925","0","2579.5932304479925"
"1","157","250","3","0.527","0.66","35","50","2","2","48","0.1","15","125","20","0.01","8","0.5","""-502971690""","1262.2658919613243","1262.2658919613243","1262.2658919613243","0","1262.2658919613243"
"1","158","250","3","0.527","0.66","35","50","2","2","48","0.1","15","125","20","0.01","8","0.5","""-360050167""","3014.5589152448165","3014.5589152448165","3014.5589152448165","0","3014.5589152448165"
"1","159","250","3","0.527","0.66","35","50","2","2","48","0.1","15","125","20","0.01","8","0.5","""335684235""","3235.9596827252035","3235.9596827252035","3235.9596827252035","0","3235.9596827252035"
"1","160","250","3","0.527","0.66","35","50","2","2","48","0.1","15","125","20","0.01","8","0.5","""274795036""","2410.762967660665","2410.762967660665","2410.762967660665","0","2410.762967660665"
"1","161","250","3","0.527","0.66","35","46","2","2","48","0.1","15","30","20","0.01","8","0.5","""-1310109929""","551.2792728835274","551.2792728835274","551.2792728835274","0","551.2792728835274"
"1","162","250","3","0.527","0.66","35","46","2","2","48","0.1","15","30","20","0.01","8","0.5","""-1136263709""","464.5661215339309","464.5661215339309","464.5661215339309","0","464.5661215339309"
"1","163","250","3","0.527","0.66","35","46","2","2","48","0.1","15","30","20","0.01","8","0.5","""-632292093""","172.2959505005653","172.2959505005653","172.2959505005653","0","172.2959505005653"
"1","164","250","3","0.527","0.66","35","46","2","2","48","0.1","15","30","20","0.01","8","0.5","""207635842""","533.4278929050313","533.4278929050313","533.4278929050313","0","533.4278929050313"
"1","165","250","3","0.527","0.66","35","46","2","2","48","0.1","15","30","20","0.01","8","0.5","""-2002963992""","1332.1624477892333","1332.1624477892333","1332.1624477892333","0","1332.1624477892333"
"1","166","250","3","0.527","0.66","35","50","2","3","48","0.1","15","113","20","0.01","8","0.5","""-738440637""","2674.5598742200063","2674.5598742200063","2674.5598742200063","0","2674.5598742200063"
"1","167","250","3","0.527","0.66","35","50","2","3","48","0.1","15","113","20","0.01","8","0.5","""986661207""","3189.2926287726473","3189.2926287726473","3189.2926287726473","0","3189.2926287726473"
"1","168","250","3","0.527","0.66","35","50","2","3","48","0.1","15","113","20","0.01","8","0.5","""-1265693169""","5068.879880646289","5068.879880646289","5068.879880646289","0","5068.879880646289"
"1","169","250","3","0.527","0.66","35","50","2","3","48","0.1","15","113","20","0.01","8","0.5","""-1149667855""","6203.461203553962","6203.461203553962","6203.461203553962","0","6203.461203553962"
"1","170","250","3","0.527","0.66","35","50","2","3","48","0.1","15","113","20","0.01","8","0.5","""-1784362084""","3398.144044974836","3398.144044974836","3398.144044974836","0","3398.144044974836"
"1","171","250","3","0.527","0.66","35","16","2","3","48","0.1","15","79","20","0.01","8","0.5","""694771604""","2839.7637660707746","2839.7637660707746","2839.7637660707746","0","2839.7637660707746"
"1","172","250","3","0.527","0.66","35","16","2","3","48","0.1","15","79","20","0.01","8","0.5","""-1431451297""","2277.037762409649","2277.037762409649","2277.037762409649","0","2277.037762409649"
"1","173","250","3","0.527","0.66","35","16","2","3","48","0.1","15","79","20","0.01","8","0.5","""-1689071570""","3295.4303723261105","3295.4303723261105","3295.4303723261105","0","3295.4303723261105"
"1","174","250","3","0.527","0.66","35","16","2","3","48","0.1","15","79","20","0.01","8","0.5","""1720293898""","3671.7793843517798","3671.7793843517798","3671.7793843517798","0","3671.7793843517798"
"1","175","250","3","0.527","0.66","35","16","2","3","48","0.1","15","79","20","0.01","8","0.5","""-649276680""","2018.3028873790884","2018.3028873790884","2018.3028873790884","0","2018.3028873790884"
"1","176","250","3","0.527","0.66","35","14","2","2","48","0.1","15","198","20","0.01","8","0.5","""-1992232111""","4218.306193105721","4218.306193105721","4218.306193105721","0","4218.306193105721"
"1","177","250","3","0.527","0.66","35","14","2","2","48","0.1","15","198","20","0.01","8","0.5","""-915423350""","12133.567988783998","12133.567988783998","12133.567988783998","0","12133.567988783998"
"1","178","250","3","0.527","0.66","35","14","2","2","48","0.1","15","198","20","0.01","8","0.5","""-670062698""","4196.128371455627","4196.128371455627","4196.128371455627","0","4196.128371455627"
"1","179","250","3","0.527","0.66","35","14","2","2","48","0.1","15","198","20","0.01","8","0.5","""-143355710""","9320.234305715694","9320.234305715694","9320.234305715694","0","9320.234305715694"
"1","180","250","3","0.527","0.66","35","14","2","2","48","0.1","15","198","20","0.01","8","0.5","""1361120553""","6480.008276587301","6480.008276587301","6480.008276587301","0","6480.008276587301"
"1","181","250","3","0.527","0.66","35","26","2","1","48","0.1","15","138","20","0.01","8","0.5","""-1689331175""","1645.8186213943036","1645.8186213943036","1645.8186213943036","0","1645.8186213943036"
"1","182","250","3","0.527","0.66","35","26","2","1","48","0.1","15","138","20","0.01","8","0.5","""-1388978462""","1865.0467922017087","1865.0467922017087","1865.0467922017087","0","1865.0467922017087"
"1","183","250","3","0.527","0.66","35","26","2","1","48","0.1","15","138","20","0.01","8","0.5","""-1458319418""","2244.7044637457816","2244.7044637457816","2244.7044637457816","0","2244.7044637457816"
"1","184","250","3","0.527","0.66","35","26","2","1","48","0.1","15","138","20","0.01","8","0.5","""945984830""","481.932172587764","481.932172587764","481.932172587764","0","481.932172587764"
"1","185","250","3","0.527","0.66","35","26","2","1","48","0.1","15","138","20","0.01","8","0.5","""1922172008""","1775.2923867430254","1775.2923867430254","1775.2923867430254","0","1775.2923867430254"
"1","186","250","3","0.527","0.66","35","16","2","3","48","0.1","15","195","20","0.01","8","0.5","""-1190443472""","14979.92418212501","14979.92418212501","14979.92418212501","0","14979.92418212501"
"1","187","250","3","0.527","0.66","35","16","2","3","48","0.1","15","195","20","0.01","8","0.5","""-1512663595""","14935.718029373518","14935.718029373518","14935.718029373518","0","14935.718029373518"
"1","188","250","3","0.527","0.66","35","16","2","3","48","0.1","15","195","20","0.01","8","0.5","""2021782387""","7758.994899869396","7758.994899869396","7758.994899869396","0","7758.994899869396"
"1","189","250","3","0.527","0.66","35","16","2","3","48","0.1","15","195","20","0.01","8","0.5","""2034322397""","13081.427818277753","13081.427818277753","13081.427818277753","0","13081.427818277753"
"1","190","250","3","0.527","0.66","35","16","2","3","48","0.1","15","195","20","0.01","8","0.5","""1333847851""","16094.52233524685","16094.52233524685","16094.52233524685","0","16094.52233524685"
"1","191","250","3","0.527","0.66","35","30","2","1","48","0.1","15","173","20","0.01","8","0.5","""-2056107139""","1708.8890038075988","1708.8890038075988","1708.8890038075988","0","1708.8890038075988"
"1","192","250","3","0.527","0.66","35","30","2","1","48","0.1","15","173","20","0.01","8","0.5","""542186769""","2609.867153829584","2609.867153829584","2609.867153829584","0","2609.867153829584"
"1","193","250","3","0.527","0.66","35","30","2","1","48","0.1","15","173","20","0.01","8","0.5","""-1912657655""","3372.841962661609","3372.841962661609","3372.841962661609","0","3372.841962661609"
"1","194","250","3","0.527","0.66","35","30","2","1","48","0.1","15","173","20","0.01","8","0.5","""-472327047""","2534.0868544872474","2534.0868544872474","2534.0868544872474","0","2534.0868544872474"
"1","195","250","3","0.527","0.66","35","30","2","1","48","0.1","15","173","20","0.01","8","0.5","""-48689400""","3099.5994834723956","3099.5994834723956","3099.5994834723956","0","3099.5994834723956"
"1","196","250","3","0.527","0.66","35","14","2","3","48","0.1","15","113","20","0.01","8","0.5","""-1106795352""","6114.735761700269","6114.735761700269","6114.735761700269","0","6114.735761700269"
"1","197","250","3","0.527","0.66","35","14","2","3","48","0.1","15","113","20","0.01","8","0.5","""-1537020019""","5079.365946085518","5079.365946085518","5079.365946085518","0","5079.365946085518"
"1","198","250","3","0.527","0.66","35","14","2","3","48","0.1","15","113","20","0.01","8","0.5","""-298179881""","5632.478301139385","5632.478301139385","5632.478301139385","0","5632.478301139385"
"1","199","250","3","0.527","0.66","35","14","2","3","48","0.1","15","113","20","0.01","8","0.5","""2080435033""","3501.2907538873424","3501.2907538873424","3501.2907538873424","0","3501.2907538873424"
"1","200","250","3","0.527","0.66","35","14","2","3","48","0.1","15","113","20","0.01","8","0.5","""-1968407857""","5862.344571381249","5862.344571381249","5862.344571381249","0","5862.344571381249"
"1","201","250","3","0.527","0.66","35","36","2","1","48","0.1","15","155","20","0.01","8","0.5","""-454740122""","756.4212223123574","756.4212223123574","756.4212223123574","0","756.4212223123574"
"1","202","250","3","0.527","0.66","35","36","2","1","48","0.1","15","155","20","0.01","8","0.5","""-1793488279""","1419.7638800376624","1419.7638800376624","1419.7638800376624","0","1419.7638800376624"
"1","203","250","3","0.527","0.66","35","36","2","1","48","0.1","15","155","20","0.01","8","0.5","""1299858003""","2602.4407479414726","2602.4407479414726","2602.4407479414726","0","2602.4407479414726"
"1","204","250","3","0.527","0.66","35","36","2","1","48","0.1","15","155","20","0.01","8","0.5","""-2095000438""","1425.7476969609497","1425.7476969609497","1425.7476969609497","0","1425.7476969609497"
"1","205","250","3","0.527","0.66","35","36","2","1","48","0.1","15","155","20","0.01","8","0.5","""1346851920""","2468.294762628042","2468.294762628042","2468.294762628042","0","2468.294762628042"
"1","206","250","3","0.527","0.66","35","14","2","1","48","0.1","15","58","20","0.01","8","0.5","""1045842954""","130.67971675781905","130.67971675781905","130.67971675781905","0","130.67971675781905"
"1","207","250","3","0.527","0.66","35","14","2","1","48","0.1","15","58","20","0.01","8","0.5","""-333451855""","168.4959462574966","168.4959462574966","168.4959462574966","0","168.4959462574966"
"1","208","250","3","0.527","0.66","35","14","2","1","48","0.1","15","58","20","0.01","8","0.5","""-802039696""","772.1670377150979","772.1670377150979","772.1670377150979","0","772.1670377150979"
"1","209","250","3","0.527","0.66","35","14","2","1","48","0.1","15","58","20","0.01","8","0.5","""-596288946""","538.1460991104611","538.1460991104611","538.1460991104611","0","538.1460991104611"
"1","210","250","3","0.527","0.66","35","14","2","1","48","0.1","15","58","20","0.01","8","0.5","""-1264158017""","616.8860000530758","616.8860000530758","616.8860000530758","0","616.8860000530758"
"1","211","250","3","0.527","0.66","35","28","2","1","48","0.1","15","39","20","0.01","8","0.5","""-381536647""","352.8696284442557","352.8696284442557","352.8696284442557","0","352.8696284442557"
"1","212","250","3","0.527","0.66","35","28","2","1","48","0.1","15","39","20","0.01","8","0.5","""1915055760""","181.17975014571715","181.17975014571715","181.17975014571715","0","181.17975014571715"
"1","213","250","3","0.527","0.66","35","28","2","1","48","0.1","15","39","20","0.01","8","0.5","""480084425""","-82.23918881375715","-82.23918881375715","-82.23918881375715","0","-82.23918881375715"
"1","214","250","3","0.527","0.66","35","28","2","1","48","0.1","15","39","20","0.01","8","0.5","""2110629381""","-14.686609556395183","-14.686609556395183","-14.686609556395183","0","-14.686609556395183"
"1","215","250","3","0.527","0.66","35","28","2","1","48","0.1","15","39","20","0.01","8","0.5","""-1566156420""","32.09894417219135","32.09894417219135","32.09894417219135","0","32.09894417219135"
"1","216","250","3","0.527","0.66","35","24","2","3","48","0.1","15","119","20","0.01","8","0.5","""894603417""","4605.560556695748","4605.560556695748","4605.560556695748","0","4605.560556695748"
"1","217","250","3","0.527","0.66","35","24","2","3","48","0.1","15","119","20","0.01","8","0.5","""928484784""","4777.627442178642","4777.627442178642","4777.627442178642","0","4777.627442178642"
"1","218","250","3","0.527","0.66","35","24","2","3","48","0.1","15","119","20","0.01","8","0.5","""-2044363849""","2034.6345815654456","2034.6345815654456","2034.6345815654456","0","2034.6345815654456"
"1","219","250","3","0.527","0.66","35","24","2","3","48","0.1","15","119","20","0.01","8","0.5","""-1797121185""","5651.581858856372","5651.581858856372","5651.581858856372","0","5651.581858856372"
"1","220","250","3","0.527","0.66","35","24","2","3","48","0.1","15","119","20","0.01","8","0.5","""-505356413""","3532.5696013389615","3532.5696013389615","3532.5696013389615","0","3532.5696013389615"
"1","221","250","3","0.527","0.66","35","32","2","3","48","0.1","15","126","20","0.01","8","0.5","""391519177""","3541.2269789638594","3541.2269789638594","3541.2269789638594","0","3541.2269789638594"
"1","222","250","3","0.527","0.66","35","32","2","3","48","0.1","15","126","20","0.01","8","0.5","""-957715574""","6200.05363405465","6200.05363405465","6200.05363405465","0","6200.05363405465"
"1","223","250","3","0.527","0.66","35","32","2","3","48","0.1","15","126","20","0.01","8","0.5","""542060585""","4394.034572294966","4394.034572294966","4394.034572294966","0","4394.034572294966"
"1","224","250","3","0.527","0.66","35","32","2","3","48","0.1","15","126","20","0.01","8","0.5","""-1475735392""","1613.6469308381538","1613.6469308381538","1613.6469308381538","0","1613.6469308381538"
"1","225","250","3","0.527","0.66","35","32","2","3","48","0.1","15","126","20","0.01","8","0.5","""-1819730643""","4827.846338664488","4827.846338664488","4827.846338664488","0","4827.846338664488"
"1","226","250","3","0.527","0.66","35","38","2","1","48","0.1","15","0","20","0.01","8","0.5","""-156808749""","-253.38297751941434","-253.38297751941434","-253.38297751941434","0","-253.38297751941434"
"1","227","250","3","0.527","0.66","35","38","2","1","48","0.1","15","0","20","0.01","8","0.5","""577931022""","-422.8430432392991","-422.8430432392991","-422.8430432392991","0","-422.8430432392991"
"1","228","250","3","0.527","0.66","35","38","2","1","48","0.1","15","0","20","0.01","8","0.5","""-439142364""","-422.9014664131959","-422.9014664131959","-422.9014664131959","0","-422.9014664131959"
"1","229","250","3","0.527","0.66","35","38","2","1","48","0.1","15","0","20","0.01","8","0.5","""1789110767""","-400.5053370943084","-400.5053370943084","-400.5053370943084","0","-400.5053370943084"
"1","230","250","3","0.527","0.66","35","38","2","1","48","0.1","15","0","20","0.01","8","0.5","""1047506157""","-464.89078070933476","-464.89078070933476","-464.89078070933476","0","-464.89078070933476"
"1","231","250","3","0.527","0.66","35","34","2","2","48","0.1","15","160","20","0.01","8","0.5","""208126981""","4637.0285488834315","4637.0285488834315","4637.0285488834315","0","4637.0285488834315"
"1","232","250","3","0.527","0.66","35","34","2","2","48","0.1","15","160","20","0.01","8","0.5","""-280323895""","4832.216125462031","4832.216125462031","4832.216125462031","0","4832.216125462031"
"1","233","250","3","0.527","0.66","35","34","2","2","48","0.1","15","160","20","0.01","8","0.5","""-1123349450""","3421.6388460346247","3421.6388460346247","3421.6388460346247","0","3421.6388460346247"
"1","234","250","3","0.527","0.66","35","34","2","2","48","0.1","15","160","20","0.01","8","0.5","""-1048650358""","3396.934341363339","3396.934341363339","3396.934341363339","0","3396.934341363339"
"1","235","250","3","0.527","0.66","35","34","2","2","48","0.1","15","160","20","0.01","8","0.5","""1885495140""","5395.501393301799","5395.501393301799","5395.501393301799","0","5395.501393301799"
"1","236","250","3","0.527","0.66","35","28","2","3","48","0.1","15","93","20","0.01","8","0.5","""112178050""","4010.046859700503","4010.046859700503","4010.046859700503","0","4010.046859700503"
"1","237","250","3","0.527","0.66","35","28","2","3","48","0.1","15","93","20","0.01","8","0.5","""769008663""","1321.3873320143855","1321.3873320143855","1321.3873320143855","0","1321.3873320143855"
"1","238","250","3","0.527","0.66","35","28","2","3","48","0.1","15","93","20","0.01","8","0.5","""648087781""","5425.435851476174","5425.435851476174","5425.435851476174","0","5425.435851476174"
"1","239","250","3","0.527","0.66","35","28","2","3","48","0.1","15","93","20","0.01","8","0.5","""518237402""","5085.984561936344","5085.984561936344","5085.984561936344","0","5085.984561936344"
"1","240","250","3","0.527","0.66","35","28","2","3","48","0.1","15","93","20","0.01","8","0.5","""-117601078""","2349.173218410878","2349.173218410878","2349.173218410878","0","2349.173218410878"
"1","241","250","3","0.527","0.66","35","14","2","2","48","0.1","15","14","20","0.01","8","0.5","""1125411938""","186.80782648022574","186.80782648022574","186.80782648022574","0","186.80782648022574"
"1","242","250","3","0.527","0.66","35","14","2","2","48","0.1","15","14","20","0.01","8","0.5","""1088475954""","-204.56814466397134","-204.56814466397134","-204.56814466397134","0","-204.56814466397134"
"1","243","250","3","0.527","0.66","35","14","2","2","48","0.1","15","14","20","0.01","8","0.5","""252520021""","-94.48308427591303","-94.48308427591303","-94.48308427591303","0","-94.48308427591303"
"1","244","250","3","0.527","0.66","35","14","2","2","48","0.1","15","14","20","0.01","8","0.5","""-493274121""","-5.6158670731308575","-5.6158670731308575","-5.6158670731308575","0","-5.6158670731308575"
"1","245","250","3","0.527","0.66","35","14","2","2","48","0.1","15","14","20","0.01","8","0.5","""-1360364773""","-217.19349035800883","-217.19349035800883","-217.19349035800883","0","-217.19349035800883"
"1","246","250","3","0.527","0.66","35","48","2","2","48","0.1","15","78","20","0.01","8","0.5","""1903696366""","996.8501708065537","996.8501708065537","996.8501708065537","0","996.8501708065537"
"1","247","250","3","0.527","0.66","35","48","2","2","48","0.1","15","78","20","0.01","8","0.5","""143602081""","1208.0739754436768","1208.0739754436768","1208.0739754436768","0","1208.0739754436768"
"1","248","250","3","0.527","0.66","35","48","2","2","48","0.1","15","78","20","0.01","8","0.5","""-1349003884""","369.3308124442075","369.3308124442075","369.3308124442075","0","369.3308124442075"
"1","249","250","3","0.527","0.66","35","48","2","2","48","0.1","15","78","20","0.01","8","0.5","""-698002813""","1812.619936457285","1812.619936457285","1812.619936457285","0","1812.619936457285"
"1","250","250","3","0.527","0.66","35","48","2","2","48","0.1","15","78","20","0.01","8","0.5","""217130931""","1355.0659409367981","1355.0659409367981","1355.0659409367981","0","1355.0659409367981"
"1","251","500","3","0.527","0.66","35","30","2","1","48","0.1","15","14","20","0.01","8","0.5","""1157315962""","-236.98898295106534","-236.98898295106534","-236.98898295106534","0","-236.98898295106534"
"1","252","500","3","0.527","0.66","35","30","2","1","48","0.1","15","14","20","0.01","8","0.5","""-2017637279""","158.22717230864873","158.22717230864873","158.22717230864873","0","158.22717230864873"
"1","253","500","3","0.527","0.66","35","30","2","1","48","0.1","15","14","20","0.01","8","0.5","""1267669396""","-307.97903561927785","-307.97903561927785","-307.97903561927785","0","-307.97903561927785"
"1","254","500","3","0.527","0.66","35","30","2","1","48","0.1","15","14","20","0.01","8","0.5","""307720367""","-86.92219801465512","-86.92219801465512","-86.92219801465512","0","-86.92219801465512"
"1","255","500","3","0.527","0.66","35","30","2","1","48","0.1","15","14","20","0.01","8","0.5","""1294305971""","-233.4586157301443","-233.4586157301443","-233.4586157301443","0","-233.4586157301443"
"1","256","500","3","0.527","0.66","35","14","2","2","48","0.1","15","20","20","0.01","8","0.5","""-1992676303""","-99.31726207451885","-99.31726207451885","-99.31726207451885","0","-99.31726207451885"
"1","257","500","3","0.527","0.66","35","14","2","2","48","0.1","15","20","20","0.01","8","0.5","""-1787217788""","893.6840403091323","893.6840403091323","893.6840403091323","0","893.6840403091323"
"1","258","500","3","0.527","0.66","35","14","2","2","48","0.1","15","20","20","0.01","8","0.5","""1376796951""","660.5291391927647","660.5291391927647","660.5291391927647","0","660.5291391927647"
"1","259","500","3","0.527","0.66","35","14","2","2","48","0.1","15","20","20","0.01","8","0.5","""-680260840""","-72.12456784430725","-72.12456784430725","-72.12456784430725","0","-72.12456784430725"
"1","260","500","3","0.527","0.66","35","14","2","2","48","0.1","15","20","20","0.01","8","0.5","""-451911343""","112.54885012571731","112.54885012571731","112.54885012571731","0","112.54885012571731"
"1","261","500","3","0.527","0.66","35","32","2","1","48","0.1","15","0","20","0.01","8","0.5","""1351240622""","-70.07585275578352","-70.07585275578352","-70.07585275578352","0","-70.07585275578352"
"1","262","500","3","0.527","0.66","35","32","2","1","48","0.1","15","0","20","0.01","8","0.5","""-288939174""","-100.22149942598844","-100.22149942598844","-100.22149942598844","0","-100.22149942598844"
"1","263","500","3","0.527","0.66","35","32","2","1","48","0.1","15","0","20","0.01","8","0.5","""-82927877""","-387.12906085826233","-387.12906085826233","-387.12906085826233","0","-387.12906085826233"
"1","264","500","3","0.527","0.66","35","32","2","1","48","0.1","15","0","20","0.01","8","0.5","""-1967299282""","-537.3918190163605","-537.3918190163605","-537.3918190163605","0","-537.3918190163605"
"1","265","500","3","0.527","0.66","35","32","2","1","48","0.1","15","0","20","0.01","8","0.5","""134748351""","-523.7351782169192","-523.7351782169192","-523.7351782169192","0","-523.7351782169192"
"1","266","500","3","0.527","0.66","35","38","2","1","48","0.1","15","43","20","0.01","8","0.5","""537648048""","-2.1775434208529987","-2.1775434208529987","-2.1775434208529987","0","-2.1775434208529987"
"1","267","500","3","0.527","0.66","35","38","2","1","48","0.1","15","43","20","0.01","8","0.5","""1561854588""","339.2527555857355","339.2527555857355","339.2527555857355","0","339.2527555857355"
"1","268","500","3","0.527","0.66","35","38","2","1","48","0.1","15","43","20","0.01","8","0.5","""-1581294580""","149.7983412450667","149.7983412450667","149.7983412450667","0","149.7983412450667"
"1","269","500","3","0.527","0.66","35","38","2","1","48","0.1","15","43","20","0.01","8","0.5","""1817335555""","37.96592510737105","37.96592510737105","37.96592510737105","0","37.96592510737105"
"1","270","500","3","0.527","0.66","35","38","2","1","48","0.1","15","43","20","0.01","8","0.5","""-145696984""","236.13955086700787","236.13955086700787","236.13955086700787","0","236.13955086700787"
"1","271","500","3","0.527","0.66","35","30","2","2","48","0.1","15","10","20","0.01","8","0.5","""-858036604""","-129.0770782354735","-129.0770782354735","-129.0770782354735","0","-129.0770782354735"
"1","272","500","3","0.527","0.66","35","30","2","2","48","0.1","15","10","20","0.01","8","0.5","""-421556228""","-128.23338612595217","-128.23338612595217","-128.23338612595217","0","-128.23338612595217"
"1","273","500","3","0.527","0.66","35","30","2","2","48","0.1","15","10","20","0.01","8","0.5","""323914837""","23.69528146532741","23.69528146532741","23.69528146532741","0","23.69528146532741"
"1","274","500","3","0.527","0.66","35","30","2","2","48","0.1","15","10","20","0.01","8","0.5","""-1454546862""","205.1025796110142","205.1025796110142","205.1025796110142","0","205.1025796110142"
"1","275","500","3","0.527","0.66","35","30","2","2","48","0.1","15","10","20","0.01","8","0.5","""456768515""","13.084482833630844","13.084482833630844","13.084482833630844","0","13.084482833630844"
"1","276","500","3","0.527","0.66","35","12","2","1","48","0.1","15","106","20","0.01","8","0.5","""9612575""","894.0213740342189","894.0213740342189","894.0213740342189","0","894.0213740342189"
"1","277","500","3","0.527","0.66","35","12","2","1","48","0.1","15","106","20","0.01","8","0.5","""580786458""","1974.6323905309696","1974.6323905309696","1974.6323905309696","0","1974.6323905309696"
"1","278","500","3","0.527","0.66","35","12","2","1","48","0.1","15","106","20","0.01","8","0.5","""-1499433983""","904.7621332791426","904.7621332791426","904.7621332791426","0","904.7621332791426"
"1","279","500","3","0.527","0.66","35","12","2","1","48","0.1","15","106","20","0.01","8","0.5","""-619185247""","1824.194235273592","1824.194235273592","1824.194235273592","0","1824.194235273592"
"1","280","500","3","0.527","0.66","35","12","2","1","48","0.1","15","106","20","0.01","8","0.5","""-1225358214""","848.7431773877048","848.7431773877048","848.7431773877048","0","848.7431773877048"
"1","281","500","3","0.527","0.66","35","18","2","1","48","0.1","15","32","20","0.01","8","0.5","""-1547263622""","367.3070035332941","367.3070035332941","367.3070035332941","0","367.3070035332941"
"1","282","500","3","0.527","0.66","35","18","2","1","48","0.1","15","32","20","0.01","8","0.5","""-1782113685""","263.0751485454759","263.0751485454759","263.0751485454759","0","263.0751485454759"
"1","283","500","3","0.527","0.66","35","18","2","1","48","0.1","15","32","20","0.01","8","0.5","""897577202""","-130.08023503457906","-130.08023503457906","-130.08023503457906","0","-130.08023503457906"
"1","284","500","3","0.527","0.66","35","18","2","1","48","0.1","15","32","20","0.01","8","0.5","""39019509""","-9.060477602156652","-9.060477602156652","-9.060477602156652","0","-9.060477602156652"
"1","285","500","3","0.527","0.66","35","18","2","1","48","0.1","15","32","20","0.01","8","0.5","""1496851521""","87.9097109557739","87.9097109557739","87.9097109557739","0","87.9097109557739"
"1","286","500","3","0.527","0.66","35","28","2","1","48","0.1","15","14","20","0.01","8","0.5","""2136717011""","-214.55272973685592","-214.55272973685592","-214.55272973685592","0","-214.55272973685592"
"1","287","500","3","0.527","0.66","35","28","2","1","48","0.1","15","14","20","0.01","8","0.5","""1520760610""","-231.36328595690253","-231.36328595690253","-231.36328595690253","0","-231.36328595690253"
"1","288","500","3","0.527","0.66","35","28","2","1","48","0.1","15","14","20","0.01","8","0.5","""-997932504""","233.78146146734363","233.78146146734363","233.78146146734363","0","233.78146146734363"
"1","289","500","3","0.527","0.66","35","28","2","1","48","0.1","15","14","20","0.01","8","0.5","""-2061583796""","143.8706948489673","143.8706948489673","143.8706948489673","0","143.8706948489673"
"1","290","500","3","0.527","0.66","35","28","2","1","48","0.1","15","14","20","0.01","8","0.5","""-1223900902""","-352.28307451323457","-352.28307451323457","-352.28307451323457","0","-352.28307451323457"
"1","291","500","3","0.527","0.66","35","14","2","2","48","0.1","15","13","20","0.01","8","0.5","""-1568242149""","-21.646275940447254","-21.646275940447254","-21.646275940447254","0","-21.646275940447254"
"1","292","500","3","0.527","0.66","35","14","2","2","48","0.1","15","13","20","0.01","8","0.5","""2115832904""","-31.545565138743996","-31.545565138743996","-31.545565138743996","0","-31.545565138743996"
"1","293","500","3","0.527","0.66","35","14","2","2","48","0.1","15","13","20","0.01","8","0.5","""-1919145934""","280.29195937345037","280.29195937345037","280.29195937345037","0","280.29195937345037"
"1","294","500","3","0.527","0.66","35","14","2","2","48","0.1","15","13","20","0.01","8","0.5","""1574672537""","68.17623682762905","68.17623682762905","68.17623682762905","0","68.17623682762905"
"1","295","500","3","0.527","0.66","35","14","2","2","48","0.1","15","13","20","0.01","8","0.5","""2008172794""","-250.14951680000547","-250.14951680000547","-250.14951680000547","0","-250.14951680000547"
"1","296","500","3","0.527","0.66","35","28","2","1","48","0.1","15","30","20","0.01","8","0.5","""728906581""","-168.61217658275274","-168.61217658275274","-168.61217658275274","0","-168.61217658275274"
"1","297","500","3","0.527","0.66","35","28","2","1","48","0.1","15","30","20","0.01","8","0.5","""-1143196237""","267.080812748709","267.080812748709","267.080812748709","0","267.080812748709"
"1","298","500","3","0.527","0.66","35","28","2","1","48","0.1","15","30","20","0.01","8","0.5","""1283374496""","394.0534349377811","394.0534349377811","394.0534349377811","0","394.0534349377811"
