"search-number","evaluation","evals-requested-so-far","number-of-cars*","mean_acceleration*","mean-deceleration*","max-patience*","distance-between-nodes*","number-of-lanes*","length-of-node*","cars-per-mile-mean*","sec-per-tick*","feet-per-unit*","node-power-output*","ev-density-percent*","crr*","electricity-cost*","cda*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","205","250","3","0.527","0.66","35","40","2","1","48","0.1","15","52","20","0.01","8","0.5","""1307782860""","618.4421369630054","618.4421369630054","618.4421369630054","0","618.4421369630054"
"1","206","250","3","0.527","0.66","35","36","2","3","48","0.1","15","59","20","0.01","8","0.5","""-912716801""","2153.1461185148105","2153.1461185148105","2153.1461185148105","0","2153.1461185148105"
"1","207","250","3","0.527","0.66","35","36","2","3","48","0.1","15","59","20","0.01","8","0.5","""-1946623434""","4441.125012086867","4441.125012086867","4441.125012086867","0","4441.125012086867"
"1","208","250","3","0.527","0.66","35","36","2","3","48","0.1","15","59","20","0.01","8","0.5","""1328393307""","1592.4905424649164","1592.4905424649164","1592.4905424649164","0","1592.4905424649164"
"1","209","250","3","0.527","0.66","35","36","2","3","48","0.1","15","59","20","0.01","8","0.5","""828836817""","1555.2394469239296","1555.2394469239296","1555.2394469239296","0","1555.2394469239296"
"1","210","250","3","0.527","0.66","35","36","2","3","48","0.1","15","59","20","0.01","8","0.5","""502099624""","1397.3253352960573","1397.3253352960573","1397.3253352960573","0","1397.3253352960573"
"1","211","250","3","0.527","0.66","35","16","2","2","48","0.1","15","55","20","0.01","8","0.5","""-1485915280""","1664.7752393474893","1664.7752393474893","1664.7752393474893","0","1664.7752393474893"
"1","212","250","3","0.527","0.66","35","16","2","2","48","0.1","15","55","20","0.01","8","0.5","""1713640977""","-1463.5043505903316","-1463.5043505903316","-1463.5043505903316","0","-1463.5043505903316"
"1","213","250","3","0.527","0.66","35","16","2","2","48","0.1","15","55","20","0.01","8","0.5","""636982059""","1930.7551358161127","1930.7551358161127","1930.7551358161127","0","1930.7551358161127"
"1","214","250","3","0.527","0.66","35","16","2","2","48","0.1","15","55","20","0.01","8","0.5","""-1123966924""","-1468.8629308773372","-1468.8629308773372","-1468.8629308773372","0","-1468.8629308773372"
"1","215","250","3","0.527","0.66","35","16","2","2","48","0.1","15","55","20","0.01","8","0.5","""464476538""","-226.1775512471223","-226.1775512471223","-226.1775512471223","0","-226.1775512471223"
